datasets,sampleId,labels,RSAD2,BATF2,NCF1,ETV7,IFIT3,CD274,SGK1,IFIT1,IFI44L,SIGLEC1,WARS1,CTSS,PSAP,SAT1,SRGN,ANKRD22,ACTB,IFI27,CALHM6,GBP5,FCGR1A,UBC,ATF3
GSE38900,GSM951640,Control,-0.639293136004065,-0.439693948570853,0.0328563494330202,0,-1.09822345923183,0,-0.264036971268995,-1.55550127506779,-1.12182640508832,0,1.05528340742173,0.16943157948911,0.427866263497412,-0.28436067154761,-0.459701878764484,1.31174025132737,0.343584061961295,-0.841330674150929,-0.280677576731679,0.378009255970791,-0.307893230063777,0,0.306883987219148
GSE38900,GSM951641,Control,0.296284009235815,0.0223740632137388,0.0496546033588082,0,0.436043155971605,0,-0.0435819159552264,0.290343124643376,0.125040703292385,0,-0.0373431907774103,-0.0268862507742999,-0.109915647299713,0.12030177033692,-0.0377523180425144,0.699819625545466,0.235206615585959,-1.80355183735349,-0.271115951030876,0.681889540588924,0.91465529179598,0,-0.366232719209424
GSE38900,GSM951642,Control,0.638508179436061,0.730806701178278,-0.808568739068617,0,0.32917068049571,0,-0.334716572284421,0.131027441522507,0.824797093638483,0,-0.278824584309138,-0.693244539728351,-0.174363818249657,-0.096878765735346,-0.355363737813716,-0.370733290311125,-0.174830211201421,3.62927326195799,0.551418563208844,0.526061698362003,-0.0560112405127571,0,0.241513786456259
GSE38900,GSM951643,Control,0.77702743851675,0.162490167857719,0.450353167159409,0,0.118911712023798,0,0.152465893483556,0.215809163141947,0.202857124169803,0,0.460756086535371,0.51857159615538,0.307663767312624,0.056848321837081,-0.267284318027337,-1.10846157603097,0.123646995703661,-1.76474938386271,-0.0279682332967187,-0.015522263686771,-0.00800140527163832,0,-0.116550690860244
GSE38900,GSM951644,Control,-0.37328520054764,-0.0227267156605386,-0.0336221765182561,0,-0.0599276903917562,0,0.438060937013775,0.0198499120637644,-0.8124308746877,0,-0.609342944864009,0.026295541224963,-0.173417183331039,0.174494754529171,0.0803022322767153,-0.528000591971783,0.00923507773848765,-1.03144358981089,-0.00628608014807079,-0.214551894754032,-0.469493637639461,0,-0.366232719209424
GSE38900,GSM951645,Control,-0.544944120659559,0.464302110539656,-1.08877966682326,0,-0.662059464829333,0,0.0423039332767807,-0.0201267959947393,-0.437082172787302,0,-0.54275538016062,0.0314059246919167,-0.317065759441178,-0.059180753812322,0.208742479944919,-0.56696566002082,-0.232389860326773,0.606523623210837,0.578641209568893,-0.498632928972238,0.205843144038515,0,-0.187976987335873
GSE38900,GSM951646,Control,0.863966352827465,-0.196467260353844,0.0949754051727037,0,0.558781622002238,0,0.206193843259302,0.888478304368517,1.04759157276714,0,-0.0836996235360795,-0.239284307817488,0.122753812238668,-0.0736254535762086,0.0763208837105579,0.385263150184238,-0.111437609435196,0.781393288582194,0.00625866570912575,0.0547108328089242,0.00795698596600814,0,0.34110301453321
GSE38900,GSM951647,Control,-0.505666258148296,0.150467133168632,-0.339521297472404,0,-0.277153678782316,0,-0.132846023279164,-0.631205417282112,-0.13691562413549,0,0.329484956905814,-0.0267835865654453,0.0425560921974953,-0.16473640287386,-0.575028264590768,-0.735088426993789,-0.00929472021141009,-2.93693150546266,0.448485839164393,-0.373055683744086,-0.777590670376755,0,0.0916578642160551
GSE38900,GSM951648,Control,-0.501609823372812,-0.439693948570853,-0.44206885440223,0,-0.421105908524457,0,0.319944237688977,-0.558360148398764,-1.09723140790906,0,0.0364010666853144,-0.294034480121153,-0.0438496052018568,0.330482448598817,0.0367894179096335,0.294677441098259,-0.0748623099243396,0.527942596913445,-0.152705472160722,0.0153569754243194,0.246656045299272,0,0.36469490210175
GSE38900,GSM951649,Control,-0.0720597163070878,-0.300417452914404,-1.13072632099127,0,-0.235874011582692,0,0.751391220383101,-0.750982500390099,-0.687757800203597,0,0.255134015402757,0.271882556777274,0.209803188458171,0.37604305886692,0.293001728728315,-0.762171505974951,-0.0079941516964945,1.75443093984392,0.558751651746615,-0.0922601955339669,-0.388887312403051,0,0
GSE38900,GSM951650,Control,-0.199103329649967,0.049818375576551,-0.317831684885746,0,-0.231266647088319,0,-0.270389805661989,-0.188905138557885,0.0427495242510691,0,0.369202907737763,-0.247645827687638,0.0269136294916182,-0.172472567420301,-0.294650697522733,0.494828364388185,0.114915344766938,3.43882231931495,-0.197888957998566,0.07280786701385,0.253786125307142,0,0
GSE38900,GSM951651,Control,1.28647624946114,0.94802559833402,0.300786655380572,0,1.05008524961199,0,-0.160101506700181,1.09925581166,1.27800081020667,0,0.567472824324636,-0.412753694216216,0.0946456424912887,-0.160239663260227,-0.0506539276581189,1.52910234293311,-0.276325940178122,-0.305524130397925,-0.763787516666961,0.71919439484446,0.455116707930814,0,0.775172865033787
GSE38900,GSM951652,Control,-0.396752633496897,0.564994529864034,-0.303544242220248,0,-0.119235401938577,0,0.286330690106459,-0.493324741883547,-0.509247721550905,0,-0.0393111146791413,0.14453536688214,-0.134823012422337,0.000684108034495043,-0.0140197712279172,0.508637460554811,0.462380933058655,-2.7075245821705,-0.483308659910185,-0.352799160417158,0.774816403324625,0,0.0358265765543491
GSE38900,GSM951653,Control,-0.510531379451981,-0.0516002468143187,-0.549201288144063,0,-0.404597837761681,0,0.0476652733423613,0.165323102760992,-0.0440550492288563,0,-0.144027997733687,0.153469035470343,-0.299775254996504,0.115390875086912,0.013884840560075,-0.871342077460457,0.141129963227121,-3.65654405645222,0.353738592036378,0.0908515339493438,0.0332813241306564,0,0
GSE38900,GSM951654,Control,-1.02295136592401,-0.363832103146749,-1.40255482988749,0,-0.67375720340259,0,1.11134666708586,-0.534089668306358,-1.52434745040577,0,0.0382683023100792,0.526939876343076,-0.0970430477174621,0.264312908546239,0.19274626141749,-0.15795951663447,0.466088935529265,-3.70599602276739,-0.172409711477624,-0.791247533279861,-1.12130748682569,0,0
GSE38900,GSM951655,Control,-0.82620684120593,0.188035235146784,0.25072951131492,0,-0.377807392094746,0,-0.444302680795484,-0.491802197143152,-0.904788930268728,0,-0.176214287495019,-0.141964243197932,-0.271460702124049,-0.254618254977292,-0.0811375868502792,-0.671483261390238,0.00189474505828393,-2.06994626637938,-0.192173105335525,-0.5176919383098,-0.134995142164553,0,0
GSE38900,GSM951656,Control,0.0686311918925687,-0.363832103146749,0.341831510046923,0,0.110128677762118,0,0.0459309161804524,-0.108054010675167,-0.660307221682243,0,-0.522172577795658,-0.314327367933462,-0.0274251188259429,-0.0164355366835845,0.282362345178838,-0.105823585643619,-0.257076518125292,0.251993882800231,-0.235493158062166,0.219834523885371,-0.257655000447723,0,0
GSE38900,GSM951657,Control,1.27291051707899,-0.210182291076215,-0.108964224334115,0,0.63603459277884,0,-0.145987431686399,0.526869585699105,1.19492335841026,0,-0.263206471904874,-0.600711416786208,-0.0699226879144633,-0.000684576921885597,-0.238293861539108,-0.371062201158872,-0.140888534178582,4.63597663972554,0.407335998919401,0.0623042482666375,-0.0340672523450458,0,0
GSE38900,GSM951658,Control,0.391041241286619,-0.363832103146749,0.313719744262034,0,0.35811095824659,0,-0.297538729672053,0.10052210118036,0.170572337725265,0,-0.0963378798965441,-0.283485942986622,0.171017317106294,-0.0158583829117474,-0.0876011743843839,0.714545259319604,-0.0683640780509079,0.294717782950848,0.245346213534922,-0.0651168419358152,-0.096254905344355,0,0.513637382654384
GSE38900,GSM951659,Control,0.709436133225606,1.0058835598719,0.502814304696163,0,0.91847149596712,0,-0.0474418082159066,0.74261861166256,0.322755041469608,0,0.268513922269108,0.12923777331906,0.149367986330147,0.148064386891003,0.338912580692241,1.92079101084167,0.053160282969428,-1.98334947758103,0.153987784939482,1.00238496652519,0.589184087855161,0,0.903285127287812
GSE38900,GSM951660,Control,3.10547275410401,1.91137367463878,0.101309194080118,0,2.53380427560992,0,0.316116656341102,2.95418104566182,3.16627084003094,0.64038308121744,0.10764796870487,0.463101255827385,0.472227179008355,0.766056568127464,0.728620095422268,0.0985889357978989,-0.00189717898652088,2.18359903552051,0.225152005534418,-0.0828337325621216,1.06247474206602,0,0.677767193776945
GSE38900,GSM951661,Control,0.62172500981978,-0.0838838641677154,0.485034669974281,0,0.0575374724487899,0,-0.397715687223153,-0.0316075912193531,0.211497954053561,0,0.0828427650694209,0.220259242514157,0.427897685716353,0.547844825736612,0.477893223544281,0.912439863722137,0.128147804218593,5.66923640607783,0.448633525741682,-0.0354387895703707,1.52254287788672,0,-0.0978785568183472
GSE38900,GSM951662,Control,0,-8.65617050046267e-08,-0.191667674066144,0,0,0,0.576839616824807,0.201469133627531,-0.313752754980751,0,0.27023182126,-0.0225873876342863,0.0403587276030878,0.0121209573999653,0.0116446237576954,-8.65617050046267e-08,0.0969840994216197,0.166729968237608,-0.539828987682141,0,-1.41560641800385,0,0
GSE38900,GSM951663,Control,0.120532829975805,-0.10792082421982,0.0334834745219927,0,-0.75757975614945,0,0,-0.122693861963432,0.667098526884084,0,-0.00406338330125913,0.245713115519116,0.0856311875354623,-0.390991158900555,-0.270533804722042,-0.218087841110247,-0.0627879049072293,-1.32301557536041,-1.0668717198099,-1.01627059536924,-1.21723409357371,0,-0.503684509572467
GSE38900,GSM951664,Control,-0.0932359054385536,-0.10792082421982,0.0269092397891625,0,-1.04896074243919,0,-0.215039619720324,-0.0882750285116119,-0.903159025856022,0,-0.00512652446953095,0,-0.0799602704841802,0,0,0.290401872638436,0.00351229029524881,0,0.154934799631874,-0.19296323139906,0.00626958268729774,0,-0.503684509572467
GSE38900,GSM951665,Control,-0.383074183132757,0.520463686910451,0,0.381561362191828,0.215095934546367,0,0.305068386829834,0,0,0,0.404898436647586,0.151991652828014,0,0.0307848156402567,0.340007301501699,0.41539524329056,0,-0.216401367127317,-8.65617050046267e-08,1.1683129634466,0.279458458424478,0,0.697119210516984
GSE38900,GSM951666,Control,1.99627039721078,0.821868637514344,-0.205387171132647,0,1.93623346603513,0,-0.335126437889948,2.5636574947401,2.61947278318515,0,0,-0.105307628100664,-0.107984959286461,-0.00961848434462009,-0.208622657577598,-0.0530424281372894,-0.216659855564659,2.01435422166847,0.371938401778869,0.102983918602109,0,0,0.161449036406898
GSE38900,GSM951668,Control,-1.57878702222583,-0.741575002768206,0.0419054323303709,0,-1.61398782700835,0,-0.206536986735784,-1.96518608474317,-1.91440761470404,0,-0.433679123706683,-0.62754752871295,-0.0457299744336782,-0.521953886945618,-0.194263452566714,-0.182726142096136,0.0442076236695751,-1.48724219825899,0.34519400916731,-1.13150972637288,-0.784186638054308,0,-0.718105325323329
GSE38900,GSM951669,Control,-1.05675017503873,-0.909780790336349,-0.449122576224291,0,-1.46535800892478,0,-0.328541648806857,-1.94967005007904,-0.870935959559991,0,-0.350879137884683,-0.525471959479044,-0.294606458391761,-0.830369312716566,-0.494791280864201,-1.01390061128711,-0.08725878646824,-1.67571999124687,0.492720863228954,-0.398074761995243,-1.0455995301341,0,-0.318930315738128
GSE38900,GSM951672,Control,-0.202861565045852,-0.42565328124299,-0.0113167672834113,0,0.0670443087065031,0,-0.110743193411332,-0.074548909748292,-0.370697194906366,0,-0.0844797111267837,0.206250992650121,0.0648880927236663,-0.0745261218734209,0.172968888258818,-0.227616513588831,0.037803336112143,0.526040458423937,0.245434205501175,0.0246142880114487,-0.75216676596126,0,-0.545885817571522
GSE38900,GSM951674,Control,0.177821375497781,0.802703106596001,-0.0979613159960053,0.771245919380176,0.458567841547557,0,-0.0735605506378537,0.119007630287174,0.373875238733823,0,1.3314341913548,-0.0299049904851294,0.320558038422837,0.132756863986671,-0.133524638131849,1.23612777322594,-0.038820860512943,1.92209499085118,-0.295924020891819,0.542494211379314,1.21132718386661,0,0.440218708045327
GSE38900,GSM951675,Viral,3.86734774027891,2.69208239651982,0.241463142530411,0.627018434741024,2.97412801859152,0,0.15128876815919,3.3181463112114,3.85201652100838,1.22884085012152,0.337358980200711,0.10290170624753,-0.208423779585844,1.35757429936235,0.850071852613469,2.26743482086341,-0.164342764139239,4.62308316076772,1.75590519424765,0.752151354735138,1.63967189822047,0,1.87650924562249
GSE38900,GSM951676,Viral,1.49791408021701,0.134290213749973,-0.722981735841817,0,1.0125452898549,0,-1.65155453548035,0.677823650038858,0.868343827716355,0,-1.21270318528501,-1.20009672414681,-1.01849714221912,-0.521450067031477,0.264984452597904,2.30576599097162,0.0537297203009561,5.09061660244393,0.168818896049227,-2.05818760253405,1.09903728060637,0,0
GSE38900,GSM951677,Viral,2.6386419964936,1.99781630801167,-0.884937450526956,0.431226063707543,2.33490660003614,0,-0.0989669413174183,1.58013969433133,1.88998394432597,0.040763406220195,0.815688708764341,-0.180506356378549,0.0668923972358384,0.710342933927767,0.31624354095552,2.06671595050826,0.592410726761503,4.94709948618143,0.800998356938943,0.418777271127294,1.80211420266262,0,1.15925341621921
GSE38900,GSM951678,Viral,1.29568852873086,1.34709050440081,0.231342943835084,0,0.499460793935808,0,0.338709987363295,0.323247730252874,-0.157354343564543,0,1.39060039123527,0.274436414351071,0.507728382511136,0.457750503135111,0.894755068965934,2.78355042125213,0.710044610810978,3.91218671035988,0.0467469578381481,-0.102435718962936,1.16674847555717,0,0.415835449597557
GSE38900,GSM951679,Viral,4.18847071542421,3.68227753702192,0.121026942475527,1.95395131065937,3.50216457783824,0,-0.222612857933726,3.63835690209898,3.4088375140237,1.76856173737222,1.27622090438352,0.11562272252348,-0.0162436614149338,1.27600782335849,0.697205702129223,4.26134072501647,0.0997501959713997,4.84777126743631,1.30345246300977,2.23807594319021,2.94928092162692,0,3.59793168847447
GSE38900,GSM951680,Viral,4.05278808441338,2.23097750070282,0.167094929881418,1.00853134950544,3.01099282639271,0,-0.907522372860009,2.87741720200623,2.73306260469012,0.259897946196903,1.3571592002954,-0.0820814577461956,-0.0228294140273385,0.893167249297665,0.384644671472495,2.84146712111775,0.34038520401746,4.91194975804538,-0.31157772767007,0.195836645742422,2.14207355574732,0,1.3111839667225
GSE38900,GSM951681,Viral,0.839094194551144,0.783550106959881,-0.708364288144158,0,0.545761040907466,0,0.172645601646699,0.679401727367127,0.932101699314099,0,0.467264453395401,0.188322172448092,-0.199436262601772,0.251000489403988,0.492725477069688,1.30800455554504,0.207220936416208,4.22541353115578,0.0831911701509695,0.825584002340119,-0.118672505664231,0,0.246526052007399
GSE38900,GSM951682,Viral,4.60840552721687,4.42928855913048,-0.636732017407277,3.02864429060677,3.62443806910162,0.223695616685355,-0.540835813608568,3.94093836245151,3.51016593952233,2.12313145934553,3.37220799901536,0.881833739463744,0.593348224900879,1.40694765185909,0.631851821549335,4.5910861697322,0.235785746621005,4.04916059556071,1.75186630844892,2.93448634526469,4.04580211448233,0,4.14440634566005
GSE38900,GSM951683,Viral,1.75704731967948,1.26012143086646,-0.628814686248267,0,1.37469208590919,0,0.431442176960097,1.41296829145759,1.1706525774453,0,-0.404762102481038,0.168305453025559,-0.0498527845556965,0.915645336198201,0.631479916371804,-0.0757140015970464,0.519344130593594,4.61850402598395,0.659414502945596,0.0705783772545543,0.687290694735209,0,0.475656658095461
GSE38900,GSM951684,Viral,3.07982471846162,2.50888172454119,-1.9940662383898,1.59298232780466,2.74636486161132,0,0.719150576894711,2.85929639184734,2.84432177286055,0,1.12778737905744,0.448667564455301,0.354205352292743,1.03588927083688,0.364038844616366,1.9163519366925,0.185848915787295,4.11903057931404,0.270001641905586,1.55434523051678,1.86117117429906,0,1.82746013498987
GSE38900,GSM951685,Viral,0.874777690498733,1.2797292044738,-2.24167178168643,0,0.235943539743115,0,0.889592924986834,0.565416925193697,0.0744420002297738,0,0.68040042830546,0.85812665022565,0.476914284622665,0.633359503956304,0.997725819539728,2.82246493276966,0.412051784153036,1.55148835699226,0.846002284843248,0.113921553243161,1.55818386223416,0,0.405346541065458
GSE38900,GSM951686,Viral,2.8839803309706,2.19344343379467,0.12230654915408,0.574780662546956,2.44074228790094,0,0.0509263810707463,2.46543645437391,2.72987803351124,1.16388060948719,0.543785383227851,0.211298959047174,0.00175627738559195,0.855587360445739,0.605654287294227,1.94809233869887,0.221108304853713,4.69932380597016,-0.277577257029361,0.842317553946058,1.65543106016449,0,1.76262988521865
GSE38900,GSM951687,Viral,1.03000024627655,0.999175264093393,-0.224118604297645,0,0.824080001161467,0,0.0802386411314827,0.580726016172437,0.0733728942142517,0,0.51871842262545,0.00282016317877297,-0.0767009011553478,0.632106252255525,0.665099290108556,1.17631211197843,0.423644751233345,3.39963609999362,-0.979859259922801,-1.04990087345451,0.611391388611325,0,0.675173687348363
GSE38900,GSM951688,Viral,2.82932615823039,1.95954709508975,-0.603032126612357,1.42123084094846,1.68986802939609,0,-1.46677636049607,2.02724218204667,2.49850864005766,0.592697655744086,1.25198582642511,-0.0695663320337893,-0.0529616970704343,0.260097216679696,-0.578775084687974,2.67634459670533,0.373505340566484,4.92394239709236,0.950456469406934,0.934538391887598,0.911005827228797,0,1.14735632924133
GSE38900,GSM951689,Viral,0.309337098968324,0.51606801122402,-1.24284847031403,0,-0.101452639476226,0,0.846280682048388,0.0540257500297253,-1.1762688976428,0,-0.141170750616773,0.619178122133608,0.269398383419907,0.809296060179516,0.895516837885844,1.72975452700843,0.364561450963655,3.82776832620361,0.0797339064165491,-0.48591600679677,0.826552636145402,0,0.663411207257937
GSE38900,GSM951690,Viral,5.44328771166747,5.23386582458829,1.09033342467478,3.90704928333535,4.60747436890519,2.20529021940695,-0.990184017281443,4.61540758644732,4.3312007295608,3.13792840044685,2.69269508954138,0.0286428409144724,0.416313791816702,1.94419562814038,0.927940435351376,6.21090926536346,-0.00046390103173308,4.72231546264381,1.86874542793383,3.5887395771282,4.8874469926641,0,5.43867443653823
GSE38900,GSM951691,Viral,2.27656485333013,0.62341525852496,-0.184398832375958,0,1.40475296072297,0,-0.0428912332303088,1.40293878309975,1.91846993123079,0,-0.0730989510505911,-0.0592086066425883,0.00176910169309893,0.379927654626216,0.328567541946576,1.18835851039144,0.481977757928776,4.59853612216259,0.871591825004704,-0.210565201120897,0.531689069570224,0,0.962243239113708
GSE38900,GSM951692,Viral,2.48509458262058,1.45846495148632,-0.691894878359699,0,1.81716078428525,0,-0.000218296274216057,1.77676966456198,2.19625781549747,2.03517167712043,1.21363321033142,0.180640814458965,0.519132638438663,0.340012772449315,0.251610519092202,1.60707299095104,0.287357749687472,4.33776674397932,0.313805520503691,0.371013462624567,1.04369936001237,0,1.42523477257789
GSE38900,GSM951695,Viral,2.98146782241778,2.9421745991908,-0.329569331673546,1.05272053914294,2.31633623498939,0,-0.459940781453679,2.29334723373012,3.24363031715556,0.861555958174978,1.17733390065802,-0.196864902132629,0.102117363686246,0.549962755781773,0.264381974795929,2.91515066668953,0.400020543212777,4.4801704259254,0.0597884364590165,1.38400851527723,1.91222458078901,0,1.99214191861407
GSE38900,GSM951696,Viral,0.525533612809928,0.562534829634827,-1.66586260647116,0,0.180716550360879,0,0.20628963285914,-0.926091494291901,-1.18198867083995,0,-0.505688646327894,-0.274318689864937,-0.0496496938436358,0.0192498584768538,0.267136642171632,0.490335172791226,0.53098921874095,5.22831654524331,0.0147983180186705,-1.16376601802871,-0.475604743123689,0,0
GSE38900,GSM951697,Viral,0.300315407191875,-0.276522694798755,0.383132491827253,0,-0.822276068029503,0,0.39908258757609,-0.79131993896651,-0.881438802561898,0,-0.778358717548488,-0.345555660024895,-0.196324268379609,0.723108012057558,0.765317392225996,0.467686925569244,0.374266523834521,4.66793803875172,0.822463974195022,-0.651531034433023,0.948355119904539,0,0.345649577093711
GSE38900,GSM951698,Viral,2.87441876698059,2.18317056379324,-0.786255419764617,1.13311177442585,2.34171510981718,0,0.0780191104918905,2.17873200758218,3.14647112665737,1.64116079657934,1.15630101627568,0.43920555985601,0.46795011253798,0.655537031287905,0.469053243661725,2.75013775645403,0.253232091228687,4.28379142025508,0.773450444410472,0.756950853839446,1.6986832668088,0,2.33947597935311
GSE38900,GSM951699,Viral,4.36680736783795,3.19588866498882,-0.721146922414801,1.98397178482526,3.28477299264264,0,-0.0476503292174173,3.43139022447122,3.55948569489248,1.77337659246781,1.56904479852651,0.501626345784042,0.400469399941695,1.43528609333122,0.645342992009959,3.98969930562841,0.385376476058448,4.64049674588511,1.41894874900736,1.55107569774497,2.91863708127491,0,3.56690780005939
GSE38900,GSM951700,Viral,3.52756120382128,2.22837912091999,0.172650593558345,1.09578874966483,2.17177159090768,0,0.147959053250828,2.38671781653602,2.74159350655666,1.29608615013433,0.852567810147364,0.305372196341988,0.186177246168942,1.0768822800805,0.739672290525631,3.3725112844536,0.586957618128352,4.81972264114121,1.16992371904615,1.12646544570443,1.58205301930941,0,1.73647282966541
GSE38900,GSM951701,Viral,0.436872775220334,-0.363832103146749,-0.513001285771037,0,-1.61635221390034,0,-0.684766514741306,-1.02053763983669,-1.63032970243598,0,-0.399233306515731,-0.1969543163557,0.117900063654604,0.263739470943988,0.169908586685354,0.204406063105384,0.368355117697303,4.6632194171539,-0.83041512996039,-2.28095040225597,-0.0775260180319266,0,0
GSE38900,GSM951702,Viral,3.41229986927635,3.03668653822224,0.418557848998907,1.55899688024855,2.63247785643353,0,-0.618924877971228,2.50643506348754,2.84681982854786,1.31716054432871,1.88845036546975,0.305146388612056,0.489271428593322,0.973717944686041,0.471032385101569,3.54899275658105,0.352958138649305,4.56334535126553,1.27366429913429,1.7370243106595,2.24751043836422,0,3.21361899611634
GSE38900,GSM951703,Viral,2.84007161364873,0.912639595477627,0.446457081411716,0,2.31812611818436,0,0.0306360994877731,2.20941874053247,1.95251420881105,0,-0.576553836947782,0.0550387404736847,-0.139920207064485,1.26771795865216,1.32456898216255,1.98384132460802,0.201560971865887,5.06004461590701,0.795556594824061,-0.324971602382507,2.3190938794739,0,0.536178260017865
GSE38900,GSM951704,Viral,0.420638264578818,0.762706670196065,-2.89381444014996,0,0.245714940668874,0,0.756079124847942,0.693118026451347,0.938442305924319,0,-0.543920247926204,0.342035145171689,0.162986098040565,0.527612871039551,0.520287967915498,-0.0557215967151258,0.269851598792634,3.4721931586527,0.0900248282099022,0.946734602535043,0.188039034336455,0,0
GSE38900,GSM951705,Viral,4.0436970855779,3.21461178819201,-2.74999155038893,2.41850166595541,2.73503781836559,0,0.270667314866945,3.42424477601329,2.99891963014036,0,1.29620023966251,0.695247337032916,0.369132314826479,0.992339400823952,0.833835545243175,3.7558940452303,0.516878992037094,4.63630617753128,1.33220511513456,1.94328111163506,3.01907150934097,0,2.41308330828464
GSE38900,GSM951706,Viral,2.59002480201228,1.32259319709044,-1.06546731465555,0,1.52104204049001,0,0.314406623573717,2.04884006571327,2.24434488133717,0,-0.260275732499808,0.0553955904219281,0.0416451702941109,0.317072593341674,0.279355281063559,0.303788228257569,0.580488216471355,3.3358869493672,0.287562837497105,-0.0840264565749556,-0.304668250826971,0,0.623720806162293
GSE38900,GSM951707,Viral,2.83285640150977,3.07110448689732,-0.572359782162112,0.999310948593857,2.10501647869823,0,0.066016838563898,2.23453289641496,2.82736228854742,1.75425899143783,2.06516298445303,-0.0457556626292406,0.606779622964614,0.712641118434617,0.24787502876195,4.10049902404119,0.546042972296622,4.38727953936445,1.04222477430425,2.20777652576066,2.82373497404023,0,2.70670514619866
GSE38900,GSM951708,Viral,3.13536724604586,1.18652927180749,-0.192584634408365,0,1.83928926367098,0,-0.704775628826074,2.51527393599626,2.26599670193121,0.676367617019342,0.686467627758468,-0.127920967011304,0.159844605308499,0.647324825988755,0.590128859551433,1.59735391624185,0.501666901019776,4.54098420082,0.207012851605996,-0.391334560980525,0.434640823226768,0,0.953800864677278
GSE38900,GSM951709,Viral,1.21898043499102,0.564404802689197,-0.408833994301583,0,-0.0499407496266336,0,-0.32114204027051,-0.48348433473907,-0.347722966335713,0,-0.312391191680772,-0.0947634884099614,-0.170536135657695,0.160197627406924,0.218319431489237,0.232128641853249,0.42516364552533,4.68053365623031,0.225442514649524,0.546906803749617,0.14928056996883,0,0.0965115027222358
GSE38900,GSM951710,Viral,0.172442582604622,0.0625648165547517,0.50704076669408,0,-1.24443879902338,0,0.644852297966724,-1.47916651816333,-1.98030628279251,0,0.217796017806336,0.458597762279964,0.430824456433959,0.453927454452711,0.89422679198622,2.42052174657505,0.254347687566379,2.80931730087136,0.442276319014022,-1.29971704252075,0.37500450032219,0,0
GSE38900,GSM951711,Viral,0.661015480718743,0.0746801110857804,-0.158546505824759,0,-0.206370205326046,0,-0.090156864936553,-0.227107362127391,-0.435013759370191,0,-0.355326899081518,-0.735344675411883,-0.533143215447186,-0.34962805437833,-0.155998152515864,0.573048234925866,0.277118751429607,1.77836103975635,0.120744745884564,0.183062901782388,-0.397257326704618,0,0.108776007407841
GSE38900,GSM951713,Viral,0.316887409745378,-0.297576072448861,-2.26796342207463,0,-0.815582076816638,0,0.61339708939924,-0.492133930725896,-1.54263315343162,0,0.0837140284736199,-0.327217502264294,-0.157784802266312,0.0625795981806025,0.0351068396291456,-0.247841450234631,0.467501737511658,4.21782566645086,-0.679867041625431,-0.168858347943991,-0.274090432038359,0,0.601130831107689
GSE38900,GSM951714,Viral,5.57911918959404,4.65087137891925,0.142538651180456,2.79193141947458,4.58158312036866,0.366387684884276,-0.479319223571428,4.73081274294143,4.02308862532461,2.27117847236795,1.70289225587739,0.343781083786439,0.374478652840171,2.0547801773971,1.24066993654778,5.13566783848349,0.362169226989201,4.43545217979705,1.8909602512842,2.803336371214,3.48657164083207,0,3.8249918251071
GSE38900,GSM951715,Viral,0.141396036398876,-0.337354966960855,-0.0504320487869449,0,-0.701128298643198,0,0.207725839094172,-1.05552421515591,-0.859357179859131,0,-0.388434146079039,-0.0447204555607972,0.319626257416773,0.492244430384432,0.308200320858765,0.662370135266932,0.0461395459896562,4.84759033988903,-0.873943096605634,-1.01957014361342,0.821157191588164,0,0
GSE38900,GSM951717,Viral,0.081393897945938,0.126804796277891,-3.09411125182774,0,-0.368503302065367,0,0.225201373995814,-0.961623016412378,-1.68792861414564,0,0.485863176425613,-0.0425967073294337,0.115296580692721,-0.137577810030107,0.635199769814205,1.94697450720232,0.833233790210378,3.00535794595449,-0.0511671439398425,0.11244646297892,0.525728636172142,0,0.411917546162773
GSE38900,GSM951718,Viral,4.14051716405644,3.33500982607922,0.138694173782957,1.73958977668848,2.98537018112319,0,-0.618740641230417,2.82268916054912,2.70158048317839,0.681951141428753,1.73580193769464,0.378646231518803,0.137294055454955,0.897415474862891,0.641774252788824,4.20478552747439,0.323655178536583,4.48185792924149,2.07132667204794,2.34661272834495,2.64597048475477,0,3.40480927308787
GSE38900,GSM951719,Viral,0.703975356289188,1.06336646656433,-0.262264339194744,0,-0.286214230647156,0,0.0223793190304061,0.0690054633416412,-0.939064438737258,0,0.466776092961121,0.0536877430935999,0.0772263155378937,0.545246742323669,0.222807775272277,0.847453148514195,0.664503502158321,3.79136848562944,0.104081649317545,-0.518078167773406,0.751609911426418,0,0
GSE38900,GSM951720,Viral,3.85408484008772,2.51815656440776,0.187921508103824,0,3.19908572589075,0,-0.927610587720705,3.09888287469054,3.27513640732985,0.323960285865054,0.0858834989960251,-0.278548240564781,0.163757621287926,0.93312767573365,0.660603378444723,2.71120052277732,0.227885707699121,5.15145032264988,0.764316597617355,0.064818852985738,1.88938320090379,0,2.00827962740031
GSE38900,GSM951722,Viral,3.2382916123118,3.57076734642135,-0.205241130141228,0.848570664475814,2.29476753242852,0.636138749242917,0.549328994632005,2.34270421254597,1.77767661598064,0.108624814681649,1.70283827893207,0.848045716911463,0.0462576117830206,1.15106674025342,0.301192065677614,3.67257356420049,0.436597354447275,4.38519100523351,0.255280036801114,1.92545891412932,3.20512706646728,0,1.48551750800859
